version;reserved0;flags;invalidLlh;iTOW;lon;lat;height;hMSL;lonHp;latHp;heightHp;hMSLHp;hAcc;vAcc
0;0;('X001', {'invalidLlh': 'U001'});0;220060000;14.190921647;40.828870732;83987.8;42712.2;47;32;-2;2;82.8;116.6
0;0;('X001', {'invalidLlh': 'U001'});0;220061000;14.190921685;40.828870858;84080.7;42805.1;-15;-42;-3;1;82.4;115.2
0;0;('X001', {'invalidLlh': 'U001'});0;220062000;14.190921767;40.828870989;84172.8;42897.2;-33;-11;-2;2;82.2;114.4
0;0;('X001', {'invalidLlh': 'U001'});0;220063000;14.19092188;40.828871127;84262.1;42986.5;-20;27;1;-5;81.8;113.9
0;0;('X001', {'invalidLlh': 'U001'});0;220064000;14.190921973;40.828871233;84348.3;43072.7;-27;33;3;-3;81.2;113.9
0;0;('X001', {'invalidLlh': 'U001'});0;220065000;14.190922048;40.828871296;84400.2;43124.6;48;-4;2;-4;81.1;114.1
0;0;('X001', {'invalidLlh': 'U001'});0;220066000;14.190922088;40.828871416;84432.6;43157.0;-12;16;-4;0;81.2;113.4
0;0;('X001', {'invalidLlh': 'U001'});0;220067000;14.190922125;40.828871569;84456.5;43180.9;25;-31;-5;-1;81.1;112.8
0;0;('X001', {'invalidLlh': 'U001'});0;220068000;14.190922157;40.828871718;84479.3;43203.7;-43;18;3;-3;80.6;112.4
0;0;('X001', {'invalidLlh': 'U001'});0;220069000;14.190922225;40.828871846;84503.1;43227.5;25;46;1;-5;80.0;112.1
0;0;('X001', {'invalidLlh': 'U001'});0;220070000;14.190922294;40.828871994;84520.1;43244.5;-6;-6;1;5;79.6;112.0
0;0;('X001', {'invalidLlh': 'U001'});0;220071000;14.19092234;40.828872116;84540.0;43264.4;40;16;0;4;79.0;111.2
0;0;('X001', {'invalidLlh': 'U001'});0;220072000;14.190922376;40.828872223;84553.7;43278.1;-24;23;-3;1;78.6;110.6
0;0;('X001', {'invalidLlh': 'U001'});0;220073000;14.1909224;40.828872343;84566.8;43291.2;0;43;-2;2;78.3;110.4
0;0;('X001', {'invalidLlh': 'U001'});0;220074000;14.19092242;40.828872441;84576.0;43300.4;20;41;0;4;78.1;110.1
0;0;('X001', {'invalidLlh': 'U001'});0;220075000;14.190922437;40.828872525;84572.0;43296.3;37;25;0;3;77.8;109.2
0;0;('X001', {'invalidLlh': 'U001'});0;220076000;14.190922495;40.828872616;84571.3;43295.7;-5;16;3;-3;77.4;108.1
0;0;('X001', {'invalidLlh': 'U001'});0;220077000;14.190922501;40.828872706;84571.5;43295.9;1;6;-5;-1;77.6;108.6
0;0;('X001', {'invalidLlh': 'U001'});0;220078000;14.19092251;40.828872787;84566.7;43291.1;10;-13;-3;1;77.9;109.4
0;0;('X001', {'invalidLlh': 'U001'});0;220079000;14.190922549;40.828872843;84558.0;43282.4;49;43;0;4;77.5;108.4
0;0;('X001', {'invalidLlh': 'U001'});0;220080000;14.190922551;40.828872848;84547.5;43271.9;-49;48;-5;-1;77.2;107.7
0;0;('X001', {'invalidLlh': 'U001'});0;220081000;14.190922547;40.828872844;84536.9;43261.3;47;44;-1;3;77.2;107.1
0;0;('X001', {'invalidLlh': 'U001'});0;220082000;14.190922535;40.828872896;84524.1;43248.4;35;-4;1;4;77.0;106.5
0;0;('X001', {'invalidLlh': 'U001'});0;220083000;14.190922531;40.828872959;84505.5;43229.9;31;-41;5;-1;76.4;106.3
0;0;('X001', {'invalidLlh': 'U001'});0;220084000;14.19092253;40.828872983;84491.3;43215.7;30;-17;3;-3;75.9;106.2
0;0;('X001', {'invalidLlh': 'U001'});0;220085000;14.190922525;40.828873015;84479.6;43204.0;25;15;-4;0;75.7;105.8
0;0;('X001', {'invalidLlh': 'U001'});0;220086000;14.190922556;40.828873048;84473.8;43198.2;-44;48;-2;2;75.5;105.7
0;0;('X001', {'invalidLlh': 'U001'});0;220087000;14.190921571;40.828874839;85199.5;43923.9;-29;39;-5;-1;49.8;70.8
0;0;('X001', {'invalidLlh': 'U001'});0;220088000;14.190921612;40.828874815;85227.3;43951.7;12;15;3;-3;39.5;56.9
0;0;('X001', {'invalidLlh': 'U001'});0;220089000;14.190921601;40.828874783;85232.1;43956.5;1;-17;1;-5;37.9;55.2
0;0;('X001', {'invalidLlh': 'U001'});0;220090000;14.190921608;40.828874787;85238.7;43963.1;8;-13;-3;1;37.9;55.1
0;0;('X001', {'invalidLlh': 'U001'});0;220091000;14.190921611;40.828874821;85235.6;43960.0;11;21;-4;0;38.0;55.1
0;0;('X001', {'invalidLlh': 'U001'});0;220092000;14.190921616;40.828874845;85237.3;43961.7;16;45;3;-3;38.1;55.2
0;0;('X001', {'invalidLlh': 'U001'});0;220093000;14.190921649;40.828874812;85231.3;43955.7;49;12;3;-3;38.1;55.4
0;0;('X001', {'invalidLlh': 'U001'});0;220094000;14.190921691;40.828874774;85228.9;43953.3;-9;-26;-1;3;38.1;55.4
0;0;('X001', {'invalidLlh': 'U001'});0;220095000;14.190921642;40.828874828;85245.5;43969.8;42;28;5;-2;37.1;55.4
0;0;('X001', {'invalidLlh': 'U001'});0;220096000;14.190921654;40.828874868;85245.5;43969.9;-46;-32;5;-1;37.1;55.2
0;0;('X001', {'invalidLlh': 'U001'});0;220097000;14.190921665;40.828874898;85246.1;43970.5;-35;-2;1;5;37.2;55.4
0;0;('X001', {'invalidLlh': 'U001'});0;220098000;14.190921655;40.828874899;85243.0;43967.4;-45;-1;0;4;37.4;55.6
0;0;('X001', {'invalidLlh': 'U001'});0;220099000;14.190921662;40.828874899;85237.3;43961.7;-38;-1;3;-3;36.1;54.5
0;0;('X001', {'invalidLlh': 'U001'});0;220100000;14.190921688;40.828874907;85240.5;43964.9;-12;7;-5;-1;36.0;54.4
0;0;('X001', {'invalidLlh': 'U001'});0;220101000;14.190921677;40.828874928;85236.2;43960.6;-23;28;2;-4;36.2;54.4
0;0;('X001', {'invalidLlh': 'U001'});0;220102000;14.190921719;40.828874927;85231.9;43956.3;19;27;-1;3;36.2;54.5
0;0;('X001', {'invalidLlh': 'U001'});0;220103000;14.190921714;40.828874914;85227.0;43951.4;14;14;0;4;36.3;54.6
0;0;('X001', {'invalidLlh': 'U001'});0;220104000;14.190921691;40.828874914;85227.3;43951.7;-9;14;3;-3;36.3;54.5
0;0;('X001', {'invalidLlh': 'U001'});0;220105000;14.190921648;40.828874947;85237.9;43962.3;48;47;-1;3;35.7;53.6
0;0;('X001', {'invalidLlh': 'U001'});0;220106000;14.190921622;40.828874952;85243.1;43967.5;22;-48;1;5;35.7;53.5
0;0;('X001', {'invalidLlh': 'U001'});0;220107000;14.190921646;40.828874963;85243.6;43968.0;46;-37;-4;0;35.8;53.6
0;0;('X001', {'invalidLlh': 'U001'});0;220108000;14.190921659;40.828874981;85242.2;43966.6;-41;-19;2;-4;35.9;53.7
0;0;('X001', {'invalidLlh': 'U001'});0;220109000;14.190921675;40.82887494;85240.3;43964.7;-25;40;3;-3;35.2;53.0
0;0;('X001', {'invalidLlh': 'U001'});0;220110000;14.190921676;40.828874935;85237.8;43962.2;-24;35;-2;2;35.2;53.1
0;0;('X001', {'invalidLlh': 'U001'});0;220111000;14.190921699;40.828874923;85233.4;43957.8;-1;23;4;-2;35.4;53.2
0;0;('X001', {'invalidLlh': 'U001'});0;220112000;14.190921712;40.828874905;85228.7;43953.1;12;5;-3;1;35.5;53.4
0;0;('X001', {'invalidLlh': 'U001'});0;220113000;14.190921726;40.828874903;85223.1;43947.5;26;3;1;-5;35.6;53.4
0;0;('X001', {'invalidLlh': 'U001'});0;220114000;14.190921723;40.828874888;85221.7;43946.1;23;-12;-3;1;35.8;53.7
0;0;('X001', {'invalidLlh': 'U001'});0;220115000;14.190921736;40.828874883;85226.3;43950.7;36;-17;3;-3;36.0;53.9
0;0;('X001', {'invalidLlh': 'U001'});0;220116000;14.190921745;40.828874906;85228.3;43952.7;45;6;3;-3;36.1;54.2
0;0;('X001', {'invalidLlh': 'U001'});0;220117000;14.190921588;40.828874988;85251.3;43975.7;-12;-12;3;-3;34.0;50.6
0;0;('X001', {'invalidLlh': 'U001'});0;220118000;14.190921571;40.828874967;85255.1;43979.5;-29;-33;1;-5;34.1;50.6
0;0;('X001', {'invalidLlh': 'U001'});0;220119000;14.190921604;40.828874919;85249.3;43973.6;4;19;3;-4;34.2;50.6
0;0;('X001', {'invalidLlh': 'U001'});0;220120000;14.190921632;40.82887492;85243.0;43967.3;32;20;0;3;34.4;50.8
0;0;('X001', {'invalidLlh': 'U001'});0;220121000;14.190921657;40.828874963;85242.6;43967.0;-43;-37;-4;0;33.8;50.1
0;0;('X001', {'invalidLlh': 'U001'});0;220122000;14.190921683;40.828874968;85239.9;43964.2;-17;-32;-1;2;33.9;50.1
0;0;('X001', {'invalidLlh': 'U001'});0;220123000;14.19092171;40.828874972;85242.6;43967.0;10;-28;-4;0;34.0;50.2
0;0;('X001', {'invalidLlh': 'U001'});0;220124000;14.190921745;40.828874985;85246.0;43970.4;45;-15;0;4;34.1;49.7
0;0;('X001', {'invalidLlh': 'U001'});0;220125000;14.190921774;40.828874963;85245.6;43970.0;-26;-37;-4;0;34.2;49.7
0;0;('X001', {'invalidLlh': 'U001'});0;220126000;14.190921813;40.828874968;85249.0;43973.4;13;-32;0;4;34.3;49.8
0;0;('X001', {'invalidLlh': 'U001'});0;220127000;14.190921847;40.828875;85245.8;43970.2;47;0;-2;2;34.4;49.9
0;0;('X001', {'invalidLlh': 'U001'});0;220128000;14.190921862;40.828875012;85247.1;43971.5;-38;12;1;5;34.4;49.9
0;0;('X001', {'invalidLlh': 'U001'});0;220129000;14.190921837;40.828875026;85250.3;43974.7;37;26;3;-3;34.1;49.9
0;0;('X001', {'invalidLlh': 'U001'});0;220130000;14.190921839;40.828875032;85253.3;43977.6;39;32;3;-4;34.2;50.0
0;0;('X001', {'invalidLlh': 'U001'});0;220131000;14.190921854;40.828875007;85255.8;43980.2;-46;7;-2;2;34.3;50.0
0;0;('X001', {'invalidLlh': 'U001'});0;220132000;14.190921875;40.828875017;85259.8;43984.2;-25;17;-2;2;34.4;50.1
0;0;('X001', {'invalidLlh': 'U001'});0;220133000;14.190921874;40.828875033;85265.2;43989.6;-26;33;2;-4;34.6;50.3
0;0;('X001', {'invalidLlh': 'U001'});0;220134000;14.190921827;40.828875048;85268.8;43993.1;27;48;-2;1;33.6;49.8
0;0;('X001', {'invalidLlh': 'U001'});0;220135000;14.190921838;40.828875033;85267.5;43991.9;38;33;-5;-1;33.7;49.8
0;0;('X001', {'invalidLlh': 'U001'});0;220136000;14.190921863;40.828875005;85269.6;43994.0;-37;5;-4;0;33.8;49.9
0;0;('X001', {'invalidLlh': 'U001'});0;220137000;14.190921876;40.828875003;85275.4;43999.8;-24;3;4;-2;34.0;50.1
0;0;('X001', {'invalidLlh': 'U001'});0;220138000;14.190921865;40.828875018;85280.2;44004.6;-35;18;2;-4;34.0;50.3
0;0;('X001', {'invalidLlh': 'U001'});0;220139000;14.190921874;40.828875061;85283.0;44007.4;-26;-39;0;4;34.2;50.5
0;0;('X001', {'invalidLlh': 'U001'});0;220140000;14.190921834;40.828875042;85279.4;44003.8;34;42;4;-2;33.5;49.6
0;0;('X001', {'invalidLlh': 'U001'});0;220141000;14.190921829;40.828875033;85273.8;43998.2;29;33;-2;2;33.6;49.6
0;0;('X001', {'invalidLlh': 'U001'});0;220142000;14.190921833;40.828875018;85275.9;44000.3;33;18;-1;3;33.8;49.7
0;0;('X001', {'invalidLlh': 'U001'});0;220143000;14.190921857;40.828875024;85276.1;44000.5;-43;24;1;-5;33.4;48.9
0;0;('X001', {'invalidLlh': 'U001'});0;220144000;14.190921866;40.82887503;85271.0;43995.4;-34;30;0;4;33.6;49.0
0;0;('X001', {'invalidLlh': 'U001'});0;220145000;14.190921891;40.828875033;85273.8;43998.2;-9;33;-2;2;33.8;49.2
0;0;('X001', {'invalidLlh': 'U001'});0;220146000;14.190921676;40.828875047;85256.2;43980.5;-24;47;2;-5;32.3;48.4
0;0;('X001', {'invalidLlh': 'U001'});0;220147000;14.190921599;40.828875068;85264.8;43989.1;-1;-32;-2;1;31.2;46.6
0;0;('X001', {'invalidLlh': 'U001'});0;220148000;14.190921565;40.828875081;85272.6;43997.0;-35;-19;-4;0;31.4;46.7
0;0;('X001', {'invalidLlh': 'U001'});0;220149000;14.190921592;40.828875123;85274.6;43999.0;-8;23;-4;0;30.7;45.9
0;0;('X001', {'invalidLlh': 'U001'});0;220150000;14.190921617;40.828875149;85271.0;43995.3;17;49;0;3;30.8;46.1
0;0;('X001', {'invalidLlh': 'U001'});0;220151000;14.190921624;40.828875118;85277.3;44001.7;24;18;3;-3;30.8;46.0
0;0;('X001', {'invalidLlh': 'U001'});0;220152000;14.190921639;40.828875076;85278.4;44002.7;39;-24;4;-3;30.9;46.2
0;0;('X001', {'invalidLlh': 'U001'});0;220153000;14.190921657;40.828875058;85281.2;44005.5;-43;-42;2;-5;31.1;46.5
0;0;('X001', {'invalidLlh': 'U001'});0;220154000;14.19092169;40.828875054;85277.1;44001.5;-10;-46;1;-5;32.1;45.5
0;0;('X001', {'invalidLlh': 'U001'});0;220154837;14.190921731;40.828875048;85278.4;44002.7;31;48;4;-3;13717.1;9699.5
0;0;('X001', {'invalidLlh': 'U001'});0;220155117;14.190921731;40.828875048;85278.4;44002.7;31;48;4;-3;15839.2;11200.0
0;0;('X001', {'invalidLlh': 'U001'});0;220155500;14.190922404;40.828913101;83995.4;42719.8;4;1;4;-2;39352.4;54278.0
0;0;('X001', {'invalidLlh': 'U001'});0;220156000;14.190929002;40.828887147;83206.8;41931.2;2;47;-2;2;15198.300000000001;18334.8
0;0;('X001', {'invalidLlh': 'U001'});0;220157000;14.190932308;40.828872746;80382.4;39106.8;8;46;4;-2;9018.4;12147.1
0;0;('X001', {'invalidLlh': 'U001'});0;220158000;14.190932902;40.828870247;79706.2;38430.6;2;47;2;-4;6296.400000000001;8657.0
0;0;('X001', {'invalidLlh': 'U001'});0;220159000;14.190933163;40.828869272;79566.5;38290.9;-37;-28;-5;-1;5086.5;7058.0
0;0;('X001', {'invalidLlh': 'U001'});0;220160000;14.190934018;40.828867165;80109.2;38833.6;18;-35;2;-4;4407.8;6184.900000000001
0;0;('X001', {'invalidLlh': 'U001'});0;220161000;14.190936188;40.828867056;79919.1;38643.5;-12;-44;1;-5;3879.9;5454.8
0;0;('X001', {'invalidLlh': 'U001'});0;220162000;14.190936497;40.828868194;79390.8;38115.2;-3;-6;-2;2;3591.1;5028.1
0;0;('X001', {'invalidLlh': 'U001'});0;220163000;14.190936505;40.828869193;78965.4;37689.8;5;-7;4;-2;3322.8;4654.3
0;0;('X001', {'invalidLlh': 'U001'});0;220164000;14.190936337;40.828868903;78969.0;37693.4;37;3;0;4;3107.6;4354.900000000001
0;0;('X001', {'invalidLlh': 'U001'});0;220165000;14.190936208;40.828868651;78966.7;37691.1;8;-49;-3;1;2929.5;4107.3
0;0;('X001', {'invalidLlh': 'U001'});0;220166000;14.190936145;40.828868306;78985.5;37709.9;45;6;5;-1;2773.9;3892.7
0;0;('X001', {'invalidLlh': 'U001'});0;220167000;14.19093607;40.828867994;78989.0;37713.4;-30;-6;0;4;2640.5;3707.9
0;0;('X001', {'invalidLlh': 'U001'});0;220168000;14.190935951;40.828867797;78988.1;37712.5;-49;-3;1;-5;2522.5;3544.6
0;0;('X001', {'invalidLlh': 'U001'});0;220169000;14.190935906;40.828867545;78963.6;37688.0;6;45;-4;0;2420.0;3402.5
0;0;('X001', {'invalidLlh': 'U001'});0;220170000;14.190935904;40.828867282;78945.4;37669.8;4;-18;4;-2;2328.6;3275.6
0;0;('X001', {'invalidLlh': 'U001'});0;220171000;14.190935849;40.828867088;78943.0;37667.4;49;-12;0;4;2247.0;3163.2
0;0;('X001', {'invalidLlh': 'U001'});0;220172000;14.190935814;40.828866872;78925.1;37649.5;14;-28;1;5;2173.4;3061.0
0;0;('X001', {'invalidLlh': 'U001'});0;220173000;14.190935768;40.82886667;78909.1;37633.5;-32;-30;1;-5;2106.8;2968.7
0;0;('X001', {'invalidLlh': 'U001'});0;220174000;14.190935707;40.828866498;78879.1;37603.5;7;-2;1;-5;2046.4;2883.9
0;0;('X001', {'invalidLlh': 'U001'});0;220175000;14.190935613;40.828866371;78842.3;37566.7;13;-29;3;-3;1991.0;2805.9
0;0;('X001', {'invalidLlh': 'U001'});0;220176000;14.190916385;40.82888054;77264.8;35989.2;-15;40;-2;2;1806.1;2195.0
0;0;('X001', {'invalidLlh': 'U001'});0;220177000;14.190925524;40.828877879;80504.4;39228.8;24;-21;4;-2;820.0;983.8
0;0;('X001', {'invalidLlh': 'U001'});0;220178000;14.1909259;40.82887854;81523.2;40247.6;0;40;2;-4;543.6;669.5
0;0;('X001', {'invalidLlh': 'U001'});0;220179000;14.190925893;40.828879049;82115.2;40839.5;-7;49;2;-5;415.3;518.6
0;0;('X001', {'invalidLlh': 'U001'});0;220180000;14.19092582;40.828879433;82516.3;41240.7;20;33;3;-3;339.7;429.0
0;0;('X001', {'invalidLlh': 'U001'});0;220181000;14.190925736;40.828879756;82842.9;41567.3;36;-44;-1;3;274.7;355.7
0;0;('X001', {'invalidLlh': 'U001'});0;220182000;14.190925552;40.828879907;83079.3;41803.7;-48;7;3;-3;234.6;308.6
0;0;('X001', {'invalidLlh': 'U001'});0;220183000;14.190925357;40.828880016;83266.3;41990.7;-43;16;3;-3;208.1;276.9
0;0;('X001', {'invalidLlh': 'U001'});0;220184000;14.190925154;40.828880097;83419.3;42143.6;-46;-3;3;-4;189.5;254.6
0;0;('X001', {'invalidLlh': 'U001'});0;220185000;14.190924938;40.828880191;83534.9;42259.3;38;-9;-1;3;176.1;238.4
0;0;('X001', {'invalidLlh': 'U001'});0;220186000;14.190924715;40.82888027;83624.7;42349.0;15;-30;-3;0;165.9;226.0
0;0;('X001', {'invalidLlh': 'U001'});0;220187000;14.190924497;40.82888033;83690.0;42414.4;-3;30;0;4;157.9;216.3
0;0;('X001', {'invalidLlh': 'U001'});0;220188000;14.190924306;40.828880379;83746.0;42470.4;6;-21;0;4;151.7;208.5
0;0;('X001', {'invalidLlh': 'U001'});0;220189000;14.190924123;40.828880424;83791.7;42516.0;23;24;-3;0;146.5;202.3
0;0;('X001', {'invalidLlh': 'U001'});0;220190000;14.190923959;40.828880508;83831.3;42555.7;-41;8;3;-3;141.8;196.9
0;0;('X001', {'invalidLlh': 'U001'});0;220191000;14.19092382;40.828880596;83866.3;42590.6;20;-4;3;-4;137.9;192.1
0;0;('X001', {'invalidLlh': 'U001'});0;220192000;14.190923697;40.828880668;83890.1;42614.5;-3;-32;1;5;134.5;187.8
0;0;('X001', {'invalidLlh': 'U001'});0;220193000;14.190923604;40.828880693;83905.8;42630.2;4;-7;-2;2;131.6;183.6
0;0;('X001', {'invalidLlh': 'U001'});0;220194000;14.190923524;40.828880635;83915.8;42640.2;24;35;-2;2;129.3;180.1
0;0;('X001', {'invalidLlh': 'U001'});0;220195000;14.190923481;40.828880525;83937.8;42662.2;-19;25;-2;2;126.9;176.7
0;0;('X001', {'invalidLlh': 'U001'});0;220196000;14.190923474;40.828880356;83958.0;42682.4;-26;-44;0;4;124.7;174.2
0;0;('X001', {'invalidLlh': 'U001'});0;220197000;14.190923461;40.828880128;83981.7;42706.1;-39;28;-3;1;122.7;172.1
0;0;('X001', {'invalidLlh': 'U001'});0;220198000;14.190923464;40.828879932;84010.2;42734.5;-36;32;2;-5;120.9;170.0
0;0;('X001', {'invalidLlh': 'U001'});0;220199000;14.190923478;40.828879752;84028.2;42752.6;-22;-48;2;-4;119.2;167.8
0;0;('X001', {'invalidLlh': 'U001'});0;220200000;14.190923502;40.828879548;84041.5;42765.8;2;48;5;-2;117.4;165.4
0;0;('X001', {'invalidLlh': 'U001'});0;220201000;14.190923534;40.828879306;84042.3;42766.7;34;6;3;-3;115.7;163.1
0;0;('X001', {'invalidLlh': 'U001'});0;220202000;14.190923544;40.82887904;84033.3;42757.7;44;40;3;-3;114.2;161.3
0;0;('X001', {'invalidLlh': 'U001'});0;220203000;14.190923558;40.828878762;84023.9;42748.3;-42;-38;-1;3;112.8;159.5
0;0;('X001', {'invalidLlh': 'U001'});0;220204000;14.190923563;40.828878429;84018.2;42742.6;-37;29;2;-4;111.8;157.8
0;0;('X001', {'invalidLlh': 'U001'});0;220205000;14.190923569;40.82887809;84003.2;42727.6;-31;-10;2;-4;111.1;156.2
0;0;('X001', {'invalidLlh': 'U001'});0;220206000;14.190923519;40.828877795;83975.4;42699.8;19;-5;4;-2;110.1;154.5
0;0;('X001', {'invalidLlh': 'U001'});0;220207000;14.190923456;40.828877791;84053.3;42777.7;-44;-9;3;-3;106.6;148.8
0;0;('X001', {'invalidLlh': 'U001'});0;220208000;14.190923434;40.828877995;84178.6;42903.0;34;-5;-4;0;105.4;147.0
0;0;('X001', {'invalidLlh': 'U001'});0;220209000;14.190923418;40.828878256;84316.3;43040.6;18;-44;3;-4;104.5;145.3
0;0;('X001', {'invalidLlh': 'U001'});0;220210000;14.190923389;40.828878527;84454.4;43178.8;-11;27;4;-2;102.4;142.0
0;0;('X001', {'invalidLlh': 'U001'});0;220211000;14.190923403;40.828878746;84578.4;43302.7;3;46;4;-3;100.9;139.8
0;0;('X001', {'invalidLlh': 'U001'});0;220212000;14.190923441;40.828878898;84673.7;43398.1;41;-2;-3;1;99.5;138.1
0;0;('X001', {'invalidLlh': 'U001'});0;220213000;14.190923496;40.828879011;84748.4;43472.8;-4;11;4;-2;98.3;136.7
0;0;('X001', {'invalidLlh': 'U001'});0;220214000;14.190923549;40.828879088;84798.9;43523.3;49;-12;-1;3;97.3;135.4
0;0;('X001', {'invalidLlh': 'U001'});0;220215000;14.190923597;40.828879207;84836.4;43560.7;-3;7;4;-3;96.2;133.9
0;0;('X001', {'invalidLlh': 'U001'});0;220216000;14.190923639;40.828879294;84866.8;43591.1;39;-6;-2;1;95.3;132.2
0;0;('X001', {'invalidLlh': 'U001'});0;220217000;14.190923696;40.828879335;84875.3;43599.7;-4;35;3;-3;95.6;132.3
0;0;('X001', {'invalidLlh': 'U001'});0;220218000;14.190923732;40.828879317;84866.2;43590.6;32;17;2;-4;95.5;132.4
0;0;('X001', {'invalidLlh': 'U001'});0;220219000;14.190923741;40.828879267;84857.4;43581.8;41;-33;4;-2;95.3;131.9
0;0;('X001', {'invalidLlh': 'U001'});0;220220000;14.190923728;40.828879182;84850.9;43575.3;28;-18;-1;3;94.7;130.7
0;0;('X001', {'invalidLlh': 'U001'});0;220221000;14.19092372;40.82887907;84838.9;43563.3;20;-30;-1;3;94.2;130.0
0;0;('X001', {'invalidLlh': 'U001'});0;220222000;14.190923724;40.828878964;84813.6;43538.0;24;-36;-4;0;93.6;129.2
0;0;('X001', {'invalidLlh': 'U001'});0;220223000;14.190923735;40.828878812;84774.1;43498.5;35;12;1;-5;91.6;126.5
0;0;('X001', {'invalidLlh': 'U001'});0;220224000;14.190923707;40.828878628;84736.1;43460.5;7;28;1;5;90.4;125.1
0;0;('X001', {'invalidLlh': 'U001'});0;220225000;14.190923685;40.828878385;84689.9;43414.3;-15;-15;-1;3;89.6;124.3
0;0;('X001', {'invalidLlh': 'U001'});0;220226000;14.190923688;40.828878097;84639.7;43364.1;-12;-3;-3;1;88.9;123.3
0;0;('X001', {'invalidLlh': 'U001'});0;220227000;14.190923691;40.828877826;84583.1;43307.4;-9;26;1;4;88.4;122.8
0;0;('X001', {'invalidLlh': 'U001'});0;220228000;14.190923645;40.828877541;84523.5;43247.9;45;41;5;-1;87.6;122.2
0;0;('X001', {'invalidLlh': 'U001'});0;220229000;14.190923596;40.828877279;84461.6;43186.0;-4;-21;-4;0;87.2;121.4
0;0;('X001', {'invalidLlh': 'U001'});0;220230000;14.190923571;40.828877011;84401.8;43126.2;-29;11;-2;2;86.7;120.5
0;0;('X001', {'invalidLlh': 'U001'});0;220231000;14.190923547;40.828876782;84352.9;43077.3;47;-18;-1;3;85.8;119.5
0;0;('X001', {'invalidLlh': 'U001'});0;220232000;14.190923522;40.828876511;84306.1;43030.4;22;11;1;4;85.1;118.6
0;0;('X001', {'invalidLlh': 'U001'});0;220233000;14.190923462;40.828876212;84256.4;42980.8;-38;12;4;-2;84.7;117.8
0;0;('X001', {'invalidLlh': 'U001'});0;220234000;14.190923397;40.828875956;84210.0;42934.4;-3;-44;0;4;84.4;116.9
0;0;('X001', {'invalidLlh': 'U001'});0;220235000;14.190923368;40.828875686;84161.1;42885.5;-32;-14;1;5;83.8;116.4
0;0;('X001', {'invalidLlh': 'U001'});0;220236000;14.190923302;40.828875455;84110.9;42835.3;2;-45;-1;3;83.2;115.8
0;0;('X001', {'invalidLlh': 'U001'});0;220237000;14.190923176;40.82887557;84140.5;42864.9;-24;-30;5;-1;80.9;112.0
0;0;('X001', {'invalidLlh': 'U001'});0;220238000;14.190923069;40.828875764;84219.2;42943.6;-31;-36;2;-4;79.9;110.5
0;0;('X001', {'invalidLlh': 'U001'});0;220239000;14.190923011;40.828876037;84306.2;43030.6;11;37;2;-4;79.6;110.3
0;0;('X001', {'invalidLlh': 'U001'});0;220240000;14.190923003;40.828876316;84389.9;43114.3;3;16;-1;3;79.2;109.8
0;0;('X001', {'invalidLlh': 'U001'});0;220241000;14.19092297;40.828876582;84456.1;43180.5;-30;-18;1;-5;78.7;109.1
0;0;('X001', {'invalidLlh': 'U001'});0;220242000;14.190922938;40.82887682;84516.0;43240.4;38;20;0;4;78.0;108.7
0;0;('X001', {'invalidLlh': 'U001'});0;220243000;14.190922948;40.828877023;84565.7;43290.0;48;23;-3;0;77.7;108.1
0;0;('X001', {'invalidLlh': 'U001'});0;220244000;14.19092295;40.828877221;84612.7;43337.1;50;21;-3;1;77.5;107.5
0;0;('X001', {'invalidLlh': 'U001'});0;220245000;14.190922965;40.828877382;84668.5;43392.9;-35;-18;-5;-1;76.9;106.6
0;0;('X001', {'invalidLlh': 'U001'});0;220246000;14.190922978;40.828877494;84727.8;43452.1;-22;-6;-2;1;76.1;105.9
0;0;('X001', {'invalidLlh': 'U001'});0;220247000;14.190922977;40.82887757;84776.6;43501.0;-23;-30;-4;0;75.5;105.1
0;0;('X001', {'invalidLlh': 'U001'});0;220248000;14.190922972;40.828877627;84813.6;43538.0;-28;27;-4;0;75.1;104.3
0;0;('X001', {'invalidLlh': 'U001'});0;220249000;14.190922994;40.828877662;84837.8;43562.2;-6;-38;-2;2;74.7;104.0
0;0;('X001', {'invalidLlh': 'U001'});0;220250000;14.190923025;40.828877696;84870.6;43595.0;25;-4;-4;0;74.7;103.6
0;0;('X001', {'invalidLlh': 'U001'});0;220251000;14.19092305;40.828877706;84895.8;43620.2;50;6;-2;2;74.7;103.2
0;0;('X001', {'invalidLlh': 'U001'});0;220252000;14.190923051;40.828877664;84914.5;43638.9;-49;-36;-5;-1;74.3;102.7
0;0;('X001', {'invalidLlh': 'U001'});0;220253000;14.190923026;40.828877575;84931.2;43655.6;26;-25;2;-4;73.9;102.2
0;0;('X001', {'invalidLlh': 'U001'});0;220254000;14.190922977;40.828877429;84933.8;43658.2;-23;29;-2;2;73.7;101.7
0;0;('X001', {'invalidLlh': 'U001'});0;220255000;14.190922905;40.828877298;84941.9;43666.3;5;-2;-1;3;73.1;100.7
0;0;('X001', {'invalidLlh': 'U001'});0;220256000;14.190922852;40.828877172;84952.8;43677.2;-48;-28;-2;2;72.4;99.7
